TARGET_LifeExpectancy,Year,Status,AdultMortality,Alcohol,BMI,Under5LS,Polio,TotalExpenditure,Diphtheria,HIV-AIDS,GDP,Population,Thinness1-19years,IncomeCompositionOfResources,Schooling
72.6,2015,0,83.0,0.01,7.2,1.0,99.0,2.56,99.0,0.1,54207.95,127445.0,3.4,0.796,3.619392214
76.9,2014,0,84.0,0.01,69.5,1.0,98.0,2.57,98.0,0.1,57416.48,127445.0,3.4,0.794,3.633180425
73.5,2013,0,85.0,0.02,69.0,1.0,99.0,2.62,99.0,0.1,54060.82,127445.0,3.3,0.792,3.660601044
75.3,2012,0,86.0,0.01,68.4,1.0,98.0,2.76,98.0,0.1,43117.33,127445.0,3.3,0.79,3.674234614
72.7,2011,0,87.0,0.1,67.9,1.0,99.0,3.87,99.0,0.1,42075.39,127445.0,3.3,0.788,3.687817783
71.7,2010,0,88.0,0.03,67.5,1.0,99.0,1.93,99.0,0.1,1390.315,127445.0,3.3,0.787,3.714835124
72.7,2009,0,89.0,0.03,67.1,1.0,99.0,2.13,99.0,0.1,51289.25,127445.0,3.2,0.787,3.728270376
71.2,2008,0,89.0,0.01,66.7,1.0,99.0,2.25,99.0,0.1,47843.66,127445.0,3.2,0.787,3.754996671
73.0,2007,0,9.0,0.01,66.3,1.0,99.0,2.38,99.0,0.1,3975.17,127445.0,3.2,0.789,3.768288736
72.1,2006,0,91.0,0.02,65.9,1.0,98.0,2.76,98.0,0.1,30152.45,127445.0,3.2,0.791,3.794733192
74.2,2005,0,93.0,0.03,65.5,1.0,99.0,3.23,99.0,0.1,2544.16,127445.0,3.2,0.788,3.754996671
72.9,2004,0,94.0,0.01,65.0,1.0,99.0,3.56,99.0,0.1,19924.15,127445.0,3.2,0.785,3.728270376
72.2,2003,0,95.0,0.01,64.5,1.0,99.0,3.61,99.0,0.1,1853.56,127445.0,3.2,0.786,3.741657387
75.7,2002,0,96.0,0.01,64.0,1.0,94.0,2.51,98.0,0.1,20596.11,127445.0,3.2,0.786,3.754996671
62.9,2017,0,194.0,3.68,21.7,11.0,89.0,3.77,89.0,0.2,413.73,127445.0,8.8,0.582,3.286335345
67.9,2016,0,199.0,0.01,2.9,11.0,88.0,1.87,88.0,0.2,413.73,127445.0,8.9,0.573,3.255764119
66.3,2015,0,23.0,0.01,2.1,12.0,86.0,2.0,87.0,0.3,413.73,127445.0,9.0,0.6555,3.224903099
69.3,2014,0,28.0,0.01,19.4,12.0,78.0,2.12,79.0,0.3,413.73,127445.0,9.1,0.554,3.193743885
65.8,2013,0,213.0,5.39,18.7,13.0,79.0,2.2,78.0,0.3,413.73,127445.0,9.2,0.542,3.146426545
61.9,2012,0,218.0,5.95,18.0,13.0,76.0,2.75,74.0,0.3,413.73,127445.0,9.3,0.535,3.098386677
65.6,2011,0,223.0,5.18,17.3,14.0,67.0,3.77,67.0,0.2,413.73,127445.0,9.4,0.525,3.065941943
65.5,2010,0,228.0,5.1,42.1,14.0,6.0,2.77,61.0,0.2,413.73,127445.0,3.2,0.518,3.033150178
63.1,2009,0,234.0,5.0,16.1,15.0,46.0,4.14,5.0,0.2,413.73,127445.0,9.7,0.509,3.0
62.4,2008,0,24.0,3.69,15.5,15.0,56.0,4.14,57.0,0.2,413.73,127445.0,9.9,0.503,3.0
63.9,2007,0,246.0,3.68,14.9,16.0,5.0,4.32,49.0,0.2,413.73,127445.0,1.0,0.494,2.949576241
64.5,2006,0,252.0,3.53,14.4,16.0,46.0,4.54,45.0,0.2,413.73,127445.0,1.1,0.485,2.93257566
58.4,2005,0,259.0,3.41,13.8,17.0,52.0,4.91,49.0,0.1,413.73,127445.0,1.2,0.477,2.880972058
62.5,2004,0,265.0,3.33,13.3,18.0,55.0,4.4,53.0,0.1,413.73,127445.0,1.3,0.468,2.828427125
57.7,2003,0,271.0,3.13,12.7,19.0,55.0,4.32,52.0,0.1,413.73,127445.0,1.4,0.463,2.828427125
57.6,2002,0,278.0,5.16,12.3,20.0,57.0,3.41,51.0,0.1,413.73,127445.0,1.5,0.459,2.828427125
74.0,2017,1,153.0,9.85,61.2,0.0,95.0,6.29,95.0,0.1,15306.57,1977527.0,2.2,0.828,4.0
75.1,2016,1,156.0,0.01,6.7,0.0,92.0,5.88,92.0,0.1,17612.15,1993782.0,2.2,0.822,4.0
73.0,2015,1,161.0,10.37,6.2,0.0,94.0,5.67,94.0,0.1,1716.1,212647.0,2.2,0.814,3.924283374
73.0,2014,1,163.0,10.21,59.8,0.0,91.0,5.91,91.0,0.1,15481.6,234319.0,2.2,0.812,3.937003937
71.9,2013,1,169.0,10.14,59.4,0.0,92.0,6.1,92.0,0.1,1537.41,25979.0,2.2,0.81,3.974921383
70.5,2012,1,18.0,9.8,58.9,0.0,92.0,6.55,92.0,0.1,12685.37,297555.0,2.2,0.815,4.0
72.7,2011,1,184.0,9.85,58.5,0.0,94.0,6.84,94.0,0.1,13685.7,2141669.0,2.3,0.821,4.049691346
73.9,2010,1,199.0,11.84,58.1,0.0,94.0,6.63,94.0,0.1,18310.35,2177322.0,2.3,0.819,4.037325848
77.5,2009,1,221.0,12.12,57.7,0.0,94.0,7.1,94.0,0.1,1617.46,22325.0,2.4,0.814,4.024922359
75.1,2008,1,229.0,10.4,57.4,0.0,96.0,6.8,96.0,0.1,10828.13,2218357.0,2.4,0.807,4.024922359
71.7,2007,1,216.0,9.92,57.0,0.0,99.0,6.37,99.0,0.1,8465.79,2238799.0,2.5,0.791,3.987480407
73.3,2006,1,26.0,8.81,56.6,0.0,99.0,6.51,99.0,0.1,7114.03,2263122.0,2.5,0.776,3.937003937
79.2,2005,1,29.0,8.24,56.3,0.0,98.0,6.15,98.0,0.1,5751.15,2287955.0,2.6,0.761,3.898717738
76.0,2004,1,219.0,7.44,56.0,0.0,98.0,6.29,97.0,0.1,4628.23,231173.0,2.7,0.746,3.847076812
73.3,2003,1,228.0,6.68,55.7,0.0,97.0,6.17,97.0,0.1,4001.59,233717.0,2.8,0.728,3.768288736
72.3,2002,1,218.0,7.13,55.4,0.0,96.0,6.0,96.0,0.1,3755.06,236755.0,2.8,0.716,3.701351105
71.7,2017,0,98.0,1.72,66.1,1.0,75.0,7.19,81.0,0.1,948.23,5851479.0,4.9,0.763,3.646916506
77.6,2016,0,99.0,1.32,65.4,1.0,75.0,6.39,81.0,0.1,9140.84,563279.0,4.8,0.763,3.646916506
73.7,2015,0,97.0,1.29,64.9,1.0,75.0,6.63,81.0,0.1,947.84,527612.0,4.8,0.766,3.646916506
75.0,2014,0,93.0,1.53,64.4,1.0,75.0,6.99,81.0,0.1,9842.5,491644.0,4.8,0.763,3.646916506
73.3,2013,0,93.0,1.57,64.0,1.0,75.0,7.12,81.0,0.1,9783.16,4588368.0,4.7,0.758,3.633180425
75.0,2012,0,94.0,1.58,63.5,1.0,75.0,7.19,81.0,0.1,9815.49,4337141.0,4.7,0.752,3.646916506
73.4,2011,0,95.0,1.62,63.0,1.0,75.0,7.42,81.0,0.1,94.38,4183156.0,4.7,0.746,3.633180425
73.3,2010,0,98.0,1.67,62.5,1.0,75.0,8.7,81.0,0.1,798.31,411147.0,4.7,0.74,3.619392214
75.2,2009,0,98.0,1.72,61.9,1.0,75.0,8.9,8.0,0.1,687.98,486466.0,4.7,0.731,3.591656999
72.2,2008,0,1.0,1.82,61.4,1.0,75.0,8.83,78.0,0.1,6017.38,45735.0,4.7,0.733,3.633180425
75.7,2007,0,11.0,1.94,6.8,1.0,74.0,8.42,77.0,0.1,5980.17,3986852.0,4.7,0.0,3.701351105
70.1,2006,0,13.0,2.1,6.2,1.0,74.0,8.91,75.0,0.1,6075.13,3863267.0,4.7,0.0,3.768288736
74.2,2005,0,15.0,2.19,59.7,1.0,74.0,9.3,74.0,0.1,6076.75,371464.0,4.8,0.0,3.847076812
74.4,2004,0,17.0,1.98,59.1,1.0,77.0,1.5,77.0,0.1,6088.99,3522837.0,4.8,0.0,3.898717738
72.1,2003,0,11.0,2.19,58.6,1.0,8.0,1.9,8.0,0.1,5883.5,3359859.0,4.9,0.0,3.872983346
72.0,2002,0,112.0,2.26,57.9,1.0,83.0,1.86,83.0,0.1,5975.13,3235366.0,4.9,0.0,3.860051813
56.3,2017,0,259.0,4.03,27.3,11.0,52.0,6.41,52.0,0.9,506.67,4499621.0,6.5,0.427,3.146426545
57.9,2016,0,329.0,0.01,26.7,11.0,49.0,1.4,5.0,0.9,513.48,439737.0,6.7,0.426,3.146426545
60.1,2015,0,258.0,0.01,26.1,11.0,75.0,9.25,76.0,1.1,508.62,4286291.0,6.8,0.419,3.130495168
69.0,2014,0,261.0,0.01,25.6,12.0,8.0,1.19,8.0,1.2,465.21,4181563.0,7.0,0.416,3.098386677
66.6,2013,0,266.0,3.72,25.0,12.0,77.0,11.23,77.0,1.5,425.25,47167.0,7.2,0.406,3.082207001
56.6,2012,0,272.0,3.64,24.5,13.0,71.0,11.87,7.0,1.8,366.72,3948125.0,7.4,0.403,3.098386677
55.5,2011,0,277.0,3.75,24.0,13.0,84.0,14.39,81.0,2.1,37.71,3811528.0,7.6,0.4,3.1144823
56.9,2010,0,281.0,3.88,23.4,14.0,79.0,11.83,75.0,2.4,260.53,3662993.0,7.7,0.394,3.130495168
60.8,2009,0,286.0,4.03,22.9,14.0,67.0,1.24,65.0,2.8,23.94,3512932.0,7.9,0.383,3.146426545
60.4,2008,0,32.0,4.05,22.4,15.0,66.0,1.9,6.0,3.0,200.4,3375838.0,8.1,0.377,3.16227766
56.0,2007,0,316.0,4.19,22.0,16.0,66.0,8.4,6.0,3.1,188.89,326123.0,8.3,0.372,3.178049716
55.0,2006,0,329.0,4.24,21.5,17.0,47.0,8.77,31.0,3.2,167.38,3176414.0,8.5,0.335,3.193743885
51.7,2005,0,42.0,4.21,21.1,18.0,49.0,3.44,35.0,3.2,149.51,3116233.0,8.7,0.373,3.209361307
57.8,2004,0,371.0,4.27,2.7,19.0,51.0,5.43,39.0,3.1,198.56,362863.0,8.8,0.376,3.224903099
50.2,2003,0,333.0,4.4,2.4,20.0,54.0,6.41,42.0,3.1,195.08,2991132.0,9.0,0.386,3.240370349
51.7,2002,0,39.0,4.46,2.2,20.0,56.0,5.91,46.0,3.1,205.42,2884522.0,9.2,0.338,2.949576241
73.9,2017,0,138.0,0.01,64.8,2.0,97.0,3.5,97.0,0.1,3345.41,127445.0,5.8,0.719,3.660601044
74.5,2016,0,143.0,0.01,63.8,2.0,94.0,4.97,94.0,0.1,3345.41,127445.0,5.7,0.73,3.660601044
67.9,2015,0,134.0,0.01,62.8,2.0,96.0,4.33,96.0,0.1,3345.41,127445.0,5.7,0.735,3.660601044
73.2,2014,0,133.0,0.01,61.8,2.0,98.0,4.3,98.0,0.1,3345.41,127445.0,5.6,0.706,3.701351105
68.5,2013,0,161.0,0.01,6.9,2.0,98.0,4.77,98.0,0.1,630.06,127445.0,5.6,0.756,3.741657387
71.7,2012,0,132.0,0.01,59.9,2.0,98.0,3.5,98.0,0.1,1358.07,127445.0,5.6,0.755,3.78153408
72.6,2011,0,132.0,0.01,59.0,2.0,98.0,3.16,98.0,0.1,1452.61,127445.0,5.6,0.757,3.820994635
74.9,2010,0,132.0,3.82,58.2,2.0,98.0,2.4,98.0,0.1,16124.06,127445.0,5.5,0.757,3.847076812
67.8,2009,0,132.0,0.01,57.4,3.0,98.0,2.63,98.0,0.1,1275.19,127445.0,5.5,0.756,3.885871846
68.9,2008,0,134.0,0.01,56.7,3.0,98.0,2.51,98.0,0.1,10466.39,127445.0,5.5,0.752,3.924283374
73.1,2007,0,138.0,0.01,56.0,3.0,98.0,2.71,98.0,0.1,9151.93,127445.0,5.5,0.748,3.962322551
71.4,2006,0,141.0,0.01,55.3,3.0,97.0,3.46,97.0,0.1,657.26,127445.0,5.5,0.747,3.987480407
72.6,2005,0,144.0,0.01,54.6,3.0,95.0,4.6,95.0,0.1,5238.2,127445.0,5.6,0.74,4.0
67.3,2004,0,146.0,0.01,54.0,3.0,93.0,4.57,93.0,0.1,420.5,127445.0,5.6,0.736,3.974921383
64.8,2003,0,147.0,0.01,53.4,3.0,94.0,4.6,94.0,0.1,7021.93,127445.0,5.6,0.732,3.962322551
77.7,2002,0,148.0,0.01,52.8,3.0,94.0,3.41,94.0,0.1,8003.1,127445.0,5.7,0.727,3.937003937
75.7,2017,1,165.0,12.66,62.4,0.0,93.0,6.46,93.0,0.1,15962.72,29491.0,2.6,0.846,4.062019202
75.5,2016,1,169.0,15.19,61.9,0.0,93.0,6.55,93.0,0.1,1390.315,2932367.0,2.6,0.841,4.062019202
73.0,2015,1,178.0,15.04,61.4,0.0,93.0,6.59,93.0,0.1,17598.36,2957689.0,2.7,0.834,4.049691346
70.3,2014,1,176.0,15.14,6.9,0.0,93.0,6.67,93.0,0.1,16062.86,2987773.0,2.7,0.83,4.062019202
75.0,2013,1,18.0,12.66,6.5,0.0,92.0,6.86,92.0,0.1,16080.67,328115.0,2.7,0.826,4.086563348
70.1,2012,1,188.0,12.9,6.0,0.0,95.0,7.9,95.0,0.1,13423.05,397282.0,2.8,0.824,4.098780306
73.4,2011,1,192.0,12.4,59.7,0.0,98.0,7.53,98.0,0.1,13257.88,3162916.0,2.8,0.825,4.074309757
69.9,2010,1,224.0,13.3,59.3,0.0,96.0,6.61,96.0,0.1,16756.96,3198231.0,2.9,0.82,4.062019202
69.0,2009,1,24.0,13.4,59.0,0.0,95.0,6.22,95.0,0.1,13773.67,3231294.0,2.9,0.812,3.449637662
80.8,2008,1,229.0,12.7,58.7,0.0,94.0,6.2,94.0,0.1,1035.6,326999.0,3.0,0.807,4.049691346
76.2,2007,1,222.0,12.3,58.4,0.0,93.0,5.83,94.0,0.1,8806.74,3322528.0,3.0,0.798,4.024922359
71.8,2006,1,24.0,12.1,58.1,0.0,9.0,5.67,94.0,0.1,758.2,337775.0,3.1,0.792,4.037325848
72.3,2005,1,22.0,11.29,57.8,0.0,91.0,6.46,94.0,0.1,622.2,3415213.0,3.2,0.78,3.974921383
68.9,2004,1,22.0,11.0,57.5,0.0,97.0,6.4,95.0,0.1,4644.63,344367.0,3.3,0.77,3.911521443
69.1,2003,1,21.0,10.2,57.2,0.0,97.0,6.26,95.0,0.1,395.53,347818.0,3.3,0.757,3.834057903
69.8,2002,1,2.0,9.87,56.9,0.0,92.0,6.46,94.0,0.1,3693.04,3499536.0,3.4,0.745,3.741657387
81.8,2017,1,63.0,11.75,61.3,0.0,99.0,7.48,99.0,0.1,1343.8,56964.0,1.0,0.896,3.728270376
82.6,2016,1,65.0,11.12,6.9,0.0,99.0,6.94,99.0,0.1,133473.47,556319.0,1.0,0.892,3.728270376
87.7,2015,1,68.0,11.02,6.5,0.0,99.0,7.1,99.0,0.1,127402.07,54336.0,0.9,0.892,3.728270376
81.3,2014,1,7.0,11.34,6.1,0.0,99.0,7.18,99.0,0.1,18759.03,53946.0,0.9,0.892,3.728270376
89.3,2013,1,72.0,11.5,59.6,0.0,96.0,7.34,99.0,0.1,129652.97,518347.0,0.9,0.894,3.728270376
84.1,2012,1,73.0,11.36,59.2,0.0,96.0,7.68,99.0,0.1,16761.2,56953.0,0.9,0.884,3.701351105
85.0,2011,1,76.0,11.42,58.8,0.0,96.0,8.11,99.0,0.1,14782.51,497783.0,0.9,0.888,3.674234614
79.3,2010,1,8.0,11.53,58.4,0.0,96.0,7.34,99.0,0.1,128009.1,48865.0,0.9,0.887,3.674234614
80.4,2009,1,82.0,11.75,57.9,0.0,96.0,6.8,99.0,0.1,1812.71,479993.0,0.9,0.877,3.674234614
79.5,2008,1,85.0,11.98,57.5,0.0,99.0,7.75,99.0,0.1,100508.48,472637.0,0.9,0.88,3.674234614
77.5,2007,1,9.0,11.84,57.0,0.0,99.0,7.95,99.0,0.1,9284.46,465158.0,1.0,0.874,3.674234614
77.9,2006,1,92.0,12.42,56.4,0.0,99.0,8.2,99.0,0.1,84802.31,45895.0,1.0,0.867,3.674234614
78.1,2005,1,92.0,12.61,55.8,0.0,99.0,7.67,98.0,0.1,73299.39,45163.0,1.0,0.865,3.687817783
78.4,2004,1,95.0,12.91,55.2,0.0,99.0,8.27,99.0,0.1,5928.88,446175.0,1.0,0.86,3.674234614
79.6,2003,1,96.0,12.89,54.6,0.0,99.0,7.4,99.0,0.1,53960.96,441525.0,1.0,0.854,3.660601044
79.8,2002,1,98.0,13.14,54.0,0.0,99.0,7.48,99.0,0.1,54584.31,4363.0,1.0,0.848,3.674234614
59.1,2017,0,365.0,1.11,19.6,38.0,88.0,6.7,88.0,4.8,406.18,1757367.0,6.4,0.473,3.286335345
59.3,2016,0,377.0,0.01,19.2,40.0,87.0,11.38,91.0,5.1,397.29,1768838.0,6.5,0.466,3.271085447
55.4,2015,0,394.0,0.01,18.8,42.0,89.0,1.96,89.0,6.3,372.87,16577147.0,6.5,0.459,3.271085447
53.1,2014,0,42.0,0.01,18.4,46.0,95.0,12.6,96.0,8.3,419.46,169735.0,6.6,0.454,3.271085447
54.2,2013,0,441.0,1.23,18.0,50.0,97.0,11.67,97.0,11.2,573.58,15627618.0,6.7,0.444,3.255764119
53.0,2012,0,462.0,1.08,17.6,54.0,86.0,1.5,93.0,13.7,513.93,1516795.0,6.8,0.43,3.193743885
49.2,2011,0,491.0,1.16,17.3,56.0,93.0,1.18,93.0,14.9,47.87,1471462.0,6.9,0.415,3.146426545
47.9,2010,0,525.0,1.27,16.9,58.0,92.0,1.7,91.0,16.9,417.58,14271234.0,7.0,0.4,3.098386677
50.0,2009,0,559.0,1.18,16.6,59.0,88.0,9.31,87.0,19.3,36.09,1384969.0,7.1,0.387,3.1144823
44.4,2008,0,587.0,1.18,16.2,61.0,99.0,8.99,99.0,21.1,333.42,13429262.0,7.3,0.377,3.098386677
47.3,2007,0,66.0,1.04,15.9,62.0,94.0,8.2,93.0,22.4,31.77,1339711.0,7.4,0.371,3.1144823
44.8,2006,0,615.0,1.11,15.5,65.0,94.0,7.82,89.0,23.4,307.13,1267638.0,7.5,0.366,3.16227766
46.3,2005,0,613.0,1.08,15.2,70.0,85.0,6.35,84.0,24.2,29.29,12336687.0,7.6,0.362,3.209361307
46.1,2004,0,67.0,1.1,14.8,75.0,79.0,4.82,64.0,24.7,33.58,1213711.0,7.7,0.388,3.224903099
45.6,2003,0,599.0,1.15,14.4,80.0,86.0,5.7,9.0,25.1,164.37,11695863.0,7.9,0.387,3.178049716
48.8,2002,0,588.0,1.18,14.1,84.0,73.0,6.7,75.0,25.5,171.65,11376172.0,8.0,0.391,3.271085447
72.4,2017,0,123.0,0.49,4.6,4.0,99.0,3.74,99.0,0.1,10800.88,3723155.0,7.5,0.787,3.619392214
77.0,2016,0,126.0,0.52,39.5,4.0,97.0,4.17,97.0,0.1,12526.04,322817.0,7.6,0.783,3.605551275
74.4,2015,0,128.0,0.53,38.5,4.0,97.0,4.2,97.0,0.1,2108.15,2976724.0,7.8,0.779,3.591656999
72.7,2014,0,129.0,0.53,37.4,4.0,97.0,4.1,97.0,0.1,1390.315,2917456.0,7.9,0.776,3.591656999
74.7,2013,0,13.0,0.51,36.3,4.0,96.0,3.89,96.0,0.1,162.54,28635128.0,8.0,0.774,3.605551275
73.3,2012,0,131.0,0.49,35.3,4.0,96.0,3.99,96.0,0.1,1087.92,28112289.0,8.2,0.764,3.577708764
74.3,2011,0,131.0,0.47,34.4,4.0,97.0,3.97,97.0,0.1,8205.95,2765383.0,8.3,0.756,3.54964787
71.8,2010,0,132.0,0.47,33.4,4.0,97.0,3.47,97.0,0.1,9535.27,2711169.0,8.5,0.747,3.535533906
77.8,2009,0,133.0,0.43,32.5,4.0,97.0,3.61,97.0,0.1,8141.47,26625845.0,8.7,0.736,3.507135583
76.1,2008,0,134.0,0.42,31.6,4.0,95.0,3.65,95.0,0.1,6969.74,26143566.0,8.8,0.732,3.563705936
73.5,2007,0,135.0,0.46,3.7,4.0,96.0,3.29,96.0,0.1,6265.08,25659393.0,9.0,0.734,3.591656999
75.0,2006,0,137.0,0.49,29.8,4.0,95.0,3.74,95.0,0.1,5550.14,2517419.0,9.2,0.731,3.563705936
70.8,2005,0,138.0,0.48,28.8,4.0,96.0,3.95,96.0,0.1,4999.32,2468873.0,9.3,0.724,3.478505426
68.2,2004,0,14.0,0.49,27.9,4.0,94.0,3.4,94.0,0.1,4667.45,24198811.0,9.5,0.723,3.464101615
70.8,2003,0,144.0,0.53,27.0,5.0,95.0,3.4,96.0,0.1,4384.93,2369897.0,9.7,0.725,3.449637662
73.9,2002,0,149.0,0.54,26.0,5.0,98.0,3.4,98.0,0.1,498.6,2318568.0,9.8,0.715,3.405877273
77.4,2017,0,61.0,1.75,27.4,0.0,99.0,8.0,99.0,0.1,9403.28,49163.0,13.6,0.701,3.563705936
79.4,2016,0,62.0,0.01,26.2,0.0,99.0,13.73,99.0,0.1,8642.19,41.0,13.6,0.693,3.563705936
76.1,2015,0,64.0,0.01,25.1,0.0,99.0,11.16,99.0,0.1,7965.82,393.0,13.7,0.683,3.521363372
76.7,2014,0,65.0,0.01,24.1,0.0,99.0,9.16,99.0,0.1,7326.76,385.0,13.8,0.675,3.478505426
76.8,2013,0,67.0,1.92,23.1,0.0,96.0,8.11,96.0,0.1,7277.26,377.0,13.9,0.663,3.435112807
75.8,2012,0,73.0,1.83,22.1,0.0,97.0,7.93,96.0,0.1,709.85,367.0,14.0,0.653,3.405877273
78.7,2011,0,75.0,1.59,21.2,0.0,98.0,9.22,98.0,0.1,668.83,36.0,14.1,0.651,3.435112807
73.1,2010,0,81.0,1.76,2.3,0.0,98.0,9.3,98.0,0.1,6528.06,362.0,14.2,0.641,3.435112807
77.8,2009,0,82.0,1.78,19.5,0.0,98.0,6.64,98.0,0.1,59.21,349.0,14.3,0.632,3.449637662
76.3,2008,0,88.0,1.62,18.7,0.0,98.0,7.37,98.0,0.1,4959.95,333.0,14.3,0.622,3.464101615
74.4,2007,0,93.0,1.47,18.0,0.0,98.0,9.52,98.0,0.1,3907.11,321.0,14.4,0.625,3.478505426
71.3,2006,0,16.0,1.6,17.3,0.0,96.0,5.89,96.0,0.1,4315.73,312.0,14.5,0.617,3.492849839
73.8,2005,0,112.0,1.75,16.7,0.0,98.0,5.9,98.0,0.1,3844.12,34.0,14.6,0.601,3.435112807
70.9,2004,0,124.0,1.95,16.2,0.0,98.0,5.78,98.0,0.1,36.26,297.0,14.6,0.597,3.464101615
77.9,2003,0,129.0,1.98,15.6,0.0,97.0,5.84,98.0,0.1,334.52,292.0,14.7,0.587,3.435112807
73.5,2002,0,139.0,1.83,15.2,0.0,98.0,8.0,98.0,0.1,2444.96,286.0,14.8,0.577,3.361547263
59.5,2017,0,266.0,0.53,23.8,84.0,66.0,6.47,64.0,1.5,817.29,1746795.0,7.7,0.438,2.898275349
58.9,2016,0,272.0,0.01,23.2,85.0,74.0,6.86,73.0,1.6,924.64,16962846.0,7.9,0.43,2.863564213
54.7,2015,0,275.0,0.01,22.5,86.0,7.0,6.58,69.0,1.6,870.98,16477818.0,8.1,0.421,2.828427125
55.6,2014,0,27.0,0.01,21.9,88.0,72.0,6.47,66.0,1.5,870.63,16667.0,8.3,0.411,2.774887385
55.6,2013,0,271.0,0.61,21.3,90.0,72.0,6.59,66.0,1.5,936.2,1554989.0,8.5,0.404,2.738612788
54.8,2012,0,273.0,0.6,2.7,91.0,77.0,6.35,73.0,1.5,87.78,157585.0,8.8,0.396,2.701851217
57.8,2011,0,276.0,0.59,2.2,93.0,77.0,6.85,73.0,1.6,780.81,1466597.0,9.0,0.385,2.664582519
54.2,2010,0,278.0,0.57,19.6,94.0,74.0,6.74,74.0,1.6,772.44,14138216.0,9.2,0.36,2.408318916
57.6,2009,0,282.0,0.55,19.0,96.0,76.0,6.97,74.0,1.7,667.11,1367566.0,9.4,0.363,2.529822128
56.4,2008,0,288.0,0.53,18.5,98.0,79.0,6.56,78.0,1.8,584.24,1322764.0,9.7,0.35,2.469817807
53.8,2007,0,29.0,0.55,18.0,101.0,78.0,6.34,77.0,1.9,546.5,12798763.0,9.9,0.338,2.408318916
50.3,2006,0,296.0,0.49,17.5,103.0,7.0,6.28,69.0,2.0,492.08,1239196.0,1.1,0.333,2.34520788
49.9,2005,0,299.0,0.54,17.0,106.0,67.0,6.25,63.0,2.2,438.81,125128.0,1.3,0.318,2.28035085
50.9,2004,0,31.0,0.53,16.5,108.0,65.0,6.32,61.0,2.3,374.33,11638929.0,1.5,0.308,2.213594362
53.8,2003,0,34.0,0.51,16.1,110.0,56.0,6.39,49.0,2.4,41.27,11293258.0,1.8,0.297,2.144761059
49.0,2002,0,37.0,0.47,15.6,111.0,53.0,6.29,43.0,2.5,301.67,196769.0,11.0,0.291,2.097617696
57.7,2015,0,63.0,0.01,81.6,0.0,79.0,17.24,79.0,0.1,4051.88,127445.0,0.1,0.463,0.0
61.8,2017,0,25.0,0.01,3.8,12.0,67.0,3.77,73.0,0.9,1297.25,4182341.0,7.8,0.513,2.915475947
60.9,2016,0,26.0,0.01,3.1,12.0,84.0,3.77,84.0,0.9,1485.87,46392.0,8.0,0.509,2.915475947
64.8,2015,0,28.0,0.01,29.4,12.0,8.0,3.63,8.0,1.1,163.05,394617.0,8.1,0.501,2.863564213
64.4,2014,0,29.0,0.01,28.8,12.0,8.0,3.36,8.0,1.2,1528.0,383239.0,8.3,0.491,2.792848009
63.7,2013,0,212.0,0.01,28.1,12.0,73.0,2.87,75.0,1.2,1560.45,3717672.0,8.5,0.487,2.774887385
62.2,2012,0,214.0,0.01,27.4,12.0,52.0,3.28,64.0,1.2,138.19,369543.0,8.7,0.484,2.75680975
62.7,2011,0,215.0,0.01,26.8,12.0,63.0,3.79,64.0,1.2,164.46,356288.0,8.9,0.476,2.664582519
61.2,2010,0,217.0,0.02,26.1,12.0,73.0,3.23,74.0,1.3,1307.64,347541.0,9.2,0.475,2.683281573
61.5,2009,0,219.0,0.02,25.5,12.0,75.0,3.54,75.0,1.3,126.91,3312665.0,9.4,0.475,2.720294102
67.2,2008,0,221.0,0.01,24.8,12.0,68.0,3.21,68.0,1.3,1057.43,322653.0,9.6,0.466,2.683281573
65.6,2007,0,223.0,0.01,24.2,12.0,71.0,4.21,71.0,1.3,781.47,31372.0,9.8,0.461,2.683281573
64.5,2006,0,224.0,0.01,23.6,12.0,68.0,4.7,7.0,1.3,70.05,342823.0,1.0,0.451,2.588435821
62.7,2005,0,226.0,0.01,22.9,12.0,75.0,4.53,76.0,1.3,592.02,2957117.0,1.3,0.447,2.569046516
62.5,2004,0,228.0,0.02,22.3,12.0,91.0,5.31,89.0,1.2,52.59,2873228.0,1.5,0.446,2.549509757
60.8,2003,0,229.0,0.01,21.7,12.0,75.0,4.34,75.0,1.2,519.94,279729.0,1.7,0.444,2.549509757
59.4,2002,0,23.0,0.03,21.1,11.0,58.0,5.26,51.0,1.1,534.77,279359.0,1.9,0.443,2.529822128
78.2,2017,0,122.0,5.21,63.5,35.0,87.0,6.21,87.0,0.1,10240.3,12589949.0,1.5,0.758,3.646916506
74.1,2016,0,122.0,5.26,62.8,36.0,87.0,6.3,87.0,0.1,1626.55,1242216.0,1.6,0.754,3.619392214
78.4,2015,0,12.0,5.23,62.1,37.0,83.0,6.3,83.0,0.1,1454.73,122535969.0,1.6,0.753,3.591656999
75.4,2014,0,123.0,5.29,61.5,38.0,99.0,6.21,99.0,0.1,1100.44,1282837.0,1.6,0.748,3.563705936
76.0,2013,0,124.0,5.3,6.8,39.0,97.0,6.4,97.0,0.1,11014.61,119917.0,1.6,0.745,3.54964787
77.3,2012,0,127.0,5.21,6.1,40.0,95.0,6.39,95.0,0.1,10034.73,117318941.0,1.6,0.739,3.535533906
75.0,2011,0,13.0,5.27,59.4,42.0,95.0,6.6,95.0,0.1,8677.9,11555228.0,1.7,0.738,3.535533906
